"FID_","Month_","Day_","Year_","Longitude","Latitude","Date_","fgadkey","toppid","tagcode","seriesname","tagtype","positiontype","breedingst"
74160,12.000000,11.000000,2011.000000,-91.210000,24.750000,12/11/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74161,12.000000,12.000000,2011.000000,-90.590000,24.830000,12/12/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74162,12.000000,13.000000,2011.000000,-88.750000,24.790000,12/13/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74163,12.000000,14.000000,2011.000000,-90.090000,24.750000,12/14/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74164,12.000000,15.000000,2011.000000,-90.550000,24.670000,12/15/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74165,12.000000,17.000000,2011.000000,-89.840000,25.040000,12/17/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74166,12.000000,18.000000,2011.000000,-90.190000,25.170000,12/18/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74167,12.000000,21.000000,2011.000000,-90.270000,23.000000,12/21/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74168,12.000000,22.000000,2011.000000,-90.630000,22.750000,12/22/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74169,12.000000,23.000000,2011.000000,-90.390000,22.500000,12/23/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74170,12.000000,24.000000,2011.000000,-89.960000,22.350000,12/24/2011,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74171,1.000000,3.000000,2012.000000,-89.520000,22.250000,1/3/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74172,1.000000,6.000000,2012.000000,-88.500000,22.750000,1/6/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74173,1.000000,9.000000,2012.000000,-91.530000,20.750000,1/9/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74174,1.000000,11.000000,2012.000000,-92.220000,20.750000,1/11/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74175,1.000000,13.000000,2012.000000,-89.840000,22.000000,1/13/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74176,1.000000,14.000000,2012.000000,-90.680000,22.000000,1/14/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74177,1.000000,15.000000,2012.000000,-91.700000,21.750000,1/15/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74178,1.000000,16.000000,2012.000000,-91.150000,21.500000,1/16/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74179,1.000000,19.000000,2012.000000,-90.540000,21.750000,1/19/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74180,1.000000,21.000000,2012.000000,-91.390000,22.500000,1/21/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74181,1.000000,24.000000,2012.000000,-93.110000,24.250000,1/24/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74182,1.000000,28.000000,2012.000000,-92.590000,27.000000,1/28/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74183,1.000000,29.000000,2012.000000,-93.660000,27.250000,1/29/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74184,1.000000,30.000000,2012.000000,-95.790000,27.500000,1/30/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74185,1.000000,31.000000,2012.000000,-95.480000,27.500000,1/31/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74186,2.000000,3.000000,2012.000000,-94.240000,25.500000,2/3/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74187,2.000000,5.000000,2012.000000,-95.260000,24.500000,2/5/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74188,2.000000,7.000000,2012.000000,-95.550000,23.500000,2/7/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74189,2.000000,8.000000,2012.000000,-96.740000,23.250000,2/8/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74190,2.000000,9.000000,2012.000000,-96.620000,23.000000,2/9/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74191,2.000000,10.000000,2012.000000,-95.110000,23.000000,2/10/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74192,2.000000,11.000000,2012.000000,-97.250000,22.750000,2/11/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74193,2.000000,13.000000,2012.000000,-94.840000,21.750000,2/13/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74194,2.000000,14.000000,2012.000000,-93.650000,21.750000,2/14/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74195,2.000000,15.000000,2012.000000,-93.440000,21.750000,2/15/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74196,2.000000,18.000000,2012.000000,-92.790000,23.750000,2/18/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74197,2.000000,19.000000,2012.000000,-92.360000,24.000000,2/19/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74198,2.000000,20.000000,2012.000000,-90.830000,24.000000,2/20/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74199,2.000000,23.000000,2012.000000,-90.870000,23.500000,2/23/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74200,2.000000,24.000000,2012.000000,-90.170000,23.500000,2/24/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74201,2.000000,25.000000,2012.000000,-90.100000,23.500000,2/25/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74202,2.000000,26.000000,2012.000000,-93.470000,23.500000,2/26/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74203,2.000000,28.000000,2012.000000,-94.210000,23.500000,2/28/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74204,2.000000,29.000000,2012.000000,-94.590000,23.500000,2/29/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74205,3.000000,1.000000,2012.000000,-93.810000,23.750000,3/1/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74206,3.000000,2.000000,2012.000000,-93.540000,23.750000,3/2/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74207,3.000000,3.000000,2012.000000,-91.930000,23.750000,3/3/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74208,3.000000,7.000000,2012.000000,-89.640000,27.000000,3/7/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74209,3.000000,9.000000,2012.000000,-86.770000,27.500000,3/9/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74210,3.000000,11.000000,2012.000000,-87.760000,26.250000,3/11/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74211,3.000000,12.000000,2012.000000,-88.780000,26.500000,3/12/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74212,3.000000,13.000000,2012.000000,-90.110000,26.750000,3/13/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74213,3.000000,14.000000,2012.000000,-89.320000,27.000000,3/14/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74214,3.000000,15.000000,2012.000000,-88.970000,26.750000,3/15/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74215,3.000000,16.000000,2012.000000,-88.020000,26.750000,3/16/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74216,3.000000,17.000000,2012.000000,-86.780000,27.000000,3/17/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74217,3.000000,18.000000,2012.000000,-88.690000,27.250000,3/18/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74218,3.000000,19.000000,2012.000000,-87.380000,27.500000,3/19/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74219,3.000000,21.000000,2012.000000,-87.860000,28.000000,3/21/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74220,3.000000,22.000000,2012.000000,-87.390000,27.750000,3/22/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74221,3.000000,24.000000,2012.000000,-88.420000,26.750000,3/24/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74222,3.000000,27.000000,2012.000000,-89.210000,28.250000,3/27/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74223,3.000000,28.000000,2012.000000,-88.200000,28.250000,3/28/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74224,3.000000,31.000000,2012.000000,-84.850000,27.000000,3/31/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74225,4.000000,1.000000,2012.000000,-86.230000,27.250000,4/1/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74226,4.000000,2.000000,2012.000000,-85.400000,27.250000,4/2/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74227,4.000000,3.000000,2012.000000,-85.240000,27.000000,4/3/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74228,4.000000,5.000000,2012.000000,-83.980000,25.750000,4/5/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74229,4.000000,8.000000,2012.000000,-86.190000,27.250000,4/8/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74230,4.000000,10.000000,2012.000000,-85.070000,26.000000,4/10/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74231,4.000000,11.000000,2012.000000,-85.480000,26.250000,4/11/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74232,4.000000,12.000000,2012.000000,-85.480000,26.250000,4/12/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74233,4.000000,13.000000,2012.000000,-86.850000,26.500000,4/13/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74234,4.000000,14.000000,2012.000000,-87.480000,26.750000,4/14/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74235,4.000000,15.000000,2012.000000,-87.750000,27.000000,4/15/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74236,4.000000,17.000000,2012.000000,-87.310000,26.500000,4/17/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74237,4.000000,18.000000,2012.000000,-86.180000,26.500000,4/18/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74238,4.000000,19.000000,2012.000000,-85.900000,26.500000,4/19/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74239,4.000000,20.000000,2012.000000,-86.470000,26.750000,4/20/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74240,4.000000,21.000000,2012.000000,-84.590000,26.500000,4/21/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74241,4.000000,22.000000,2012.000000,-85.460000,26.500000,4/22/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74242,4.000000,23.000000,2012.000000,-85.590000,26.750000,4/23/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74243,4.000000,24.000000,2012.000000,-85.340000,26.500000,4/24/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74244,4.000000,25.000000,2012.000000,-85.380000,26.500000,4/25/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74245,4.000000,26.000000,2012.000000,-85.740000,26.500000,4/26/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74246,4.000000,28.000000,2012.000000,-87.380000,27.750000,4/28/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74247,5.000000,1.000000,2012.000000,-87.670000,28.500000,5/1/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74248,5.000000,2.000000,2012.000000,-86.310000,28.250000,5/2/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74249,5.000000,3.000000,2012.000000,-85.800000,28.000000,5/3/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74250,5.000000,4.000000,2012.000000,-85.650000,28.000000,5/4/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74251,5.000000,5.000000,2012.000000,-85.100000,28.000000,5/5/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74252,5.000000,6.000000,2012.000000,-85.880000,28.250000,5/6/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74253,5.000000,7.000000,2012.000000,-85.610000,28.500000,5/7/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74254,5.000000,8.000000,2012.000000,-86.340000,28.750000,5/8/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74255,5.000000,9.000000,2012.000000,-86.400000,29.000000,5/9/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74256,5.000000,10.000000,2012.000000,-86.630000,29.000000,5/10/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74257,5.000000,11.000000,2012.000000,-86.640000,29.000000,5/11/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74258,5.000000,12.000000,2012.000000,-85.700000,29.000000,5/12/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74259,5.000000,14.000000,2012.000000,-85.210000,27.750000,5/14/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74260,5.000000,20.000000,2012.000000,-81.350000,24.000000,5/20/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74261,5.000000,22.000000,2012.000000,-79.110000,25.250000,5/22/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74262,5.000000,24.000000,2012.000000,-78.600000,25.500000,5/24/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74263,5.000000,26.000000,2012.000000,-77.600000,24.250000,5/26/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74264,5.000000,27.000000,2012.000000,-76.410000,24.500000,5/27/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74265,5.000000,28.000000,2012.000000,-76.230000,24.750000,5/28/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74266,5.000000,29.000000,2012.000000,-74.770000,24.750000,5/29/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74267,6.000000,16.000000,2012.000000,-61.500000,42.000000,6/16/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74268,6.000000,17.000000,2012.000000,-62.460000,42.000000,6/17/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74269,6.000000,18.000000,2012.000000,-64.130000,41.750000,6/18/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74270,6.000000,19.000000,2012.000000,-62.980000,42.000000,6/19/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74271,6.000000,20.000000,2012.000000,-63.560000,42.250000,6/20/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74272,6.000000,21.000000,2012.000000,-63.530000,42.000000,6/21/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74273,6.000000,22.000000,2012.000000,-64.640000,42.000000,6/22/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74274,6.000000,23.000000,2012.000000,-65.760000,41.750000,6/23/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74275,6.000000,24.000000,2012.000000,-64.040000,42.000000,6/24/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74276,6.000000,25.000000,2012.000000,-63.570000,41.750000,6/25/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74277,6.000000,26.000000,2012.000000,-64.040000,42.000000,6/26/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74278,6.000000,27.000000,2012.000000,-63.520000,42.250000,6/27/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74279,6.000000,28.000000,2012.000000,-65.470000,42.500000,6/28/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74280,6.000000,29.000000,2012.000000,-64.460000,42.750000,6/29/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74281,6.000000,30.000000,2012.000000,-65.360000,42.500000,6/30/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74282,7.000000,1.000000,2012.000000,-64.860000,42.250000,7/1/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74283,7.000000,2.000000,2012.000000,-64.560000,42.000000,7/2/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74284,7.000000,3.000000,2012.000000,-64.130000,41.750000,7/3/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74285,7.000000,7.000000,2012.000000,-63.090000,42.100000,7/7/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
74286,7.000000,8.000000,2012.000000,-62.780000,42.250000,7/8/2012,511103300,5111033,PAM110P0587,Canada 2011,3,4,1
