"FID_","Month_","Day_","Year_","Longitude","Latitude","Date_","fgadkey","toppid","tagcode","seriesname","tagtype","positiontype","breedingst"
73185,2.000000,6.000000,2012.000000,-89.400000,26.500000,2/6/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73186,2.000000,7.000000,2012.000000,-90.430000,25.750000,2/7/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73187,2.000000,8.000000,2012.000000,-90.470000,25.750000,2/8/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73188,2.000000,9.000000,2012.000000,-91.080000,25.750000,2/9/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73189,2.000000,10.000000,2012.000000,-92.070000,26.250000,2/10/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73190,2.000000,11.000000,2012.000000,-91.940000,25.500000,2/11/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73191,2.000000,12.000000,2012.000000,-93.020000,25.000000,2/12/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73192,2.000000,13.000000,2012.000000,-94.610000,25.500000,2/13/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73193,2.000000,14.000000,2012.000000,-93.960000,26.000000,2/14/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73194,2.000000,15.000000,2012.000000,-93.780000,25.750000,2/15/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73195,2.000000,17.000000,2012.000000,-94.080000,25.000000,2/17/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73196,2.000000,18.000000,2012.000000,-92.920000,25.000000,2/18/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73197,2.000000,20.000000,2012.000000,-92.370000,26.000000,2/20/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73198,2.000000,21.000000,2012.000000,-94.200000,26.000000,2/21/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73199,2.000000,22.000000,2012.000000,-94.830000,26.250000,2/22/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73200,2.000000,23.000000,2012.000000,-94.050000,26.250000,2/23/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73201,2.000000,24.000000,2012.000000,-93.210000,25.750000,2/24/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73202,2.000000,25.000000,2012.000000,-95.680000,25.000000,2/25/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73203,2.000000,26.000000,2012.000000,-95.690000,25.000000,2/26/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73204,2.000000,27.000000,2012.000000,-95.630000,25.000000,2/27/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73205,2.000000,28.000000,2012.000000,-94.720000,24.750000,2/28/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73206,2.000000,29.000000,2012.000000,-93.780000,24.750000,2/29/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73207,3.000000,1.000000,2012.000000,-94.670000,24.750000,3/1/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73208,3.000000,3.000000,2012.000000,-93.000000,25.000000,3/3/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73209,3.000000,4.000000,2012.000000,-94.020000,25.750000,3/4/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73210,3.000000,6.000000,2012.000000,-92.030000,25.500000,3/6/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73211,3.000000,7.000000,2012.000000,-90.890000,26.250000,3/7/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73212,3.000000,8.000000,2012.000000,-89.200000,26.000000,3/8/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73213,3.000000,9.000000,2012.000000,-89.510000,25.750000,3/9/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73214,3.000000,10.000000,2012.000000,-89.580000,25.500000,3/10/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73215,3.000000,11.000000,2012.000000,-90.420000,25.750000,3/11/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73216,3.000000,12.000000,2012.000000,-91.440000,26.000000,3/12/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73217,3.000000,14.000000,2012.000000,-92.060000,26.000000,3/14/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73218,3.000000,15.000000,2012.000000,-94.050000,25.750000,3/15/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73219,3.000000,18.000000,2012.000000,-94.600000,25.250000,3/18/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73220,3.000000,19.000000,2012.000000,-94.390000,25.500000,3/19/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73221,3.000000,20.000000,2012.000000,-94.860000,25.250000,3/20/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73222,3.000000,21.000000,2012.000000,-92.610000,25.250000,3/21/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73223,3.000000,22.000000,2012.000000,-93.730000,24.500000,3/22/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73224,3.000000,24.000000,2012.000000,-93.660000,23.000000,3/24/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73225,3.000000,25.000000,2012.000000,-93.280000,23.000000,3/25/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73226,3.000000,26.000000,2012.000000,-93.070000,22.750000,3/26/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73227,3.000000,27.000000,2012.000000,-92.140000,22.750000,3/27/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73228,3.000000,28.000000,2012.000000,-91.950000,22.750000,3/28/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73229,3.000000,29.000000,2012.000000,-92.750000,23.000000,3/29/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73230,3.000000,30.000000,2012.000000,-92.070000,23.250000,3/30/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73231,3.000000,31.000000,2012.000000,-92.430000,22.750000,3/31/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73232,4.000000,1.000000,2012.000000,-92.120000,22.750000,4/1/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73233,4.000000,2.000000,2012.000000,-93.070000,23.000000,4/2/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73234,4.000000,3.000000,2012.000000,-92.090000,23.500000,4/3/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73235,4.000000,4.000000,2012.000000,-92.300000,23.750000,4/4/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73236,4.000000,5.000000,2012.000000,-92.720000,24.500000,4/5/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73237,4.000000,6.000000,2012.000000,-92.930000,25.000000,4/6/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73238,4.000000,7.000000,2012.000000,-92.750000,25.250000,4/7/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73239,4.000000,8.000000,2012.000000,-93.090000,25.500000,4/8/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73240,4.000000,9.000000,2012.000000,-91.070000,25.250000,4/9/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73241,4.000000,10.000000,2012.000000,-91.780000,24.750000,4/10/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73242,4.000000,11.000000,2012.000000,-91.550000,24.750000,4/11/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73243,4.000000,12.000000,2012.000000,-92.000000,24.750000,4/12/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73244,4.000000,13.000000,2012.000000,-90.870000,24.750000,4/13/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73245,4.000000,14.000000,2012.000000,-91.530000,24.750000,4/14/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73246,4.000000,15.000000,2012.000000,-91.990000,24.750000,4/15/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73247,4.000000,16.000000,2012.000000,-91.520000,24.500000,4/16/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73248,4.000000,17.000000,2012.000000,-91.860000,24.500000,4/17/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73249,4.000000,19.000000,2012.000000,-91.550000,24.000000,4/19/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73250,4.000000,20.000000,2012.000000,-91.010000,24.000000,4/20/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73251,4.000000,21.000000,2012.000000,-91.940000,24.000000,4/21/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73252,4.000000,22.000000,2012.000000,-92.010000,24.000000,4/22/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73253,4.000000,23.000000,2012.000000,-91.960000,24.000000,4/23/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73254,4.000000,24.000000,2012.000000,-89.590000,24.000000,4/24/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73255,4.000000,25.000000,2012.000000,-90.710000,24.000000,4/25/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73256,4.000000,26.000000,2012.000000,-90.200000,24.000000,4/26/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73257,4.000000,27.000000,2012.000000,-89.420000,24.500000,4/27/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73258,4.000000,28.000000,2012.000000,-89.450000,24.250000,4/28/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73259,4.000000,29.000000,2012.000000,-89.680000,24.250000,4/29/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73260,4.000000,30.000000,2012.000000,-88.670000,24.500000,4/30/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73261,5.000000,4.000000,2012.000000,-83.810000,23.750000,5/4/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73262,5.000000,5.000000,2012.000000,-82.290000,23.250000,5/5/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73263,5.000000,8.000000,2012.000000,-79.610000,24.750000,5/8/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73264,5.000000,9.000000,2012.000000,-78.520000,24.750000,5/9/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73265,5.000000,10.000000,2012.000000,-77.730000,25.500000,5/10/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73266,5.000000,11.000000,2012.000000,-77.300000,25.750000,5/11/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73267,5.000000,14.000000,2012.000000,-77.480000,27.250000,5/14/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73268,5.000000,15.000000,2012.000000,-76.790000,27.500000,5/15/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73269,5.000000,16.000000,2012.000000,-74.370000,28.250000,5/16/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73270,5.000000,17.000000,2012.000000,-72.670000,28.000000,5/17/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73271,5.000000,19.000000,2012.000000,-72.190000,29.000000,5/19/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73272,6.000000,1.000000,2012.000000,-64.910000,41.500000,6/1/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73273,6.000000,2.000000,2012.000000,-66.780000,40.750000,6/2/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73274,6.000000,3.000000,2012.000000,-66.710000,41.000000,6/3/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73275,6.000000,4.000000,2012.000000,-66.500000,41.700000,6/4/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73276,6.000000,5.000000,2012.000000,-69.180000,42.400000,6/5/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
73277,6.000000,6.000000,2012.000000,-69.630000,42.950000,6/6/2012,511102700,5111027,PAM110P0574,Canada 2011,3,4,1
