"FID_","Month_","Day_","Year_","Longitude","Latitude","Date_","fgadkey","toppid","tagcode","seriesname","tagtype","positiontype","breedingst"
74320,12.000000,22.000000,2011.000000,-73.620000,32.000000,12/22/2011,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74321,12.000000,23.000000,2011.000000,-72.780000,31.500000,12/23/2011,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74322,12.000000,25.000000,2011.000000,-72.260000,30.000000,12/25/2011,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74323,12.000000,26.000000,2011.000000,-72.200000,29.250000,12/26/2011,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74324,12.000000,27.000000,2011.000000,-72.810000,29.250000,12/27/2011,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74325,12.000000,28.000000,2011.000000,-71.700000,28.750000,12/28/2011,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74326,1.000000,2.000000,2012.000000,-72.640000,26.500000,1/2/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74327,1.000000,3.000000,2012.000000,-73.140000,26.000000,1/3/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74328,1.000000,5.000000,2012.000000,-75.160000,25.500000,1/5/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74329,1.000000,8.000000,2012.000000,-74.330000,26.500000,1/8/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74330,1.000000,9.000000,2012.000000,-74.800000,26.500000,1/9/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74331,1.000000,10.000000,2012.000000,-75.720000,25.750000,1/10/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74332,1.000000,11.000000,2012.000000,-75.090000,26.500000,1/11/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74333,1.000000,15.000000,2012.000000,-77.270000,24.500000,1/15/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74334,1.000000,17.000000,2012.000000,-78.300000,26.000000,1/17/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74335,1.000000,18.000000,2012.000000,-78.510000,25.750000,1/18/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74336,1.000000,19.000000,2012.000000,-79.250000,25.750000,1/19/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74337,1.000000,21.000000,2012.000000,-83.670000,24.250000,1/21/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74338,1.000000,23.000000,2012.000000,-82.930000,24.250000,1/23/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74339,1.000000,24.000000,2012.000000,-84.520000,24.000000,1/24/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74340,1.000000,25.000000,2012.000000,-86.450000,24.250000,1/25/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74341,1.000000,29.000000,2012.000000,-86.670000,23.750000,1/29/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74342,1.000000,30.000000,2012.000000,-87.010000,23.000000,1/30/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74343,1.000000,31.000000,2012.000000,-88.140000,23.750000,1/31/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74344,2.000000,3.000000,2012.000000,-87.060000,26.250000,2/3/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74345,2.000000,5.000000,2012.000000,-90.000000,25.250000,2/5/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74346,2.000000,6.000000,2012.000000,-89.790000,26.000000,2/6/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74347,2.000000,7.000000,2012.000000,-89.050000,26.000000,2/7/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74348,2.000000,9.000000,2012.000000,-89.630000,27.000000,2/9/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74349,2.000000,11.000000,2012.000000,-90.840000,26.000000,2/11/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74350,2.000000,12.000000,2012.000000,-89.650000,25.750000,2/12/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74351,2.000000,15.000000,2012.000000,-89.730000,27.500000,2/15/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74352,2.000000,18.000000,2012.000000,-89.740000,26.000000,2/18/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74353,2.000000,19.000000,2012.000000,-90.090000,26.750000,2/19/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74354,2.000000,20.000000,2012.000000,-89.820000,27.000000,2/20/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74355,2.000000,21.000000,2012.000000,-87.850000,27.250000,2/21/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74356,2.000000,22.000000,2012.000000,-88.120000,27.000000,2/22/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74357,2.000000,23.000000,2012.000000,-87.550000,27.500000,2/23/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74358,2.000000,24.000000,2012.000000,-88.000000,27.000000,2/24/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74359,2.000000,25.000000,2012.000000,-87.540000,27.500000,2/25/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74360,2.000000,27.000000,2012.000000,-88.130000,27.500000,2/27/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74361,2.000000,28.000000,2012.000000,-88.130000,27.000000,2/28/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74362,2.000000,29.000000,2012.000000,-87.940000,26.500000,2/29/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74363,3.000000,1.000000,2012.000000,-87.420000,27.000000,3/1/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74364,3.000000,2.000000,2012.000000,-88.710000,27.250000,3/2/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74365,3.000000,3.000000,2012.000000,-90.490000,27.250000,3/3/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74366,3.000000,4.000000,2012.000000,-88.560000,26.750000,3/4/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74367,3.000000,9.000000,2012.000000,-91.510000,24.000000,3/9/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74368,3.000000,10.000000,2012.000000,-91.140000,23.750000,3/10/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74369,3.000000,11.000000,2012.000000,-91.830000,23.750000,3/11/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74370,3.000000,16.000000,2012.000000,-93.280000,25.250000,3/16/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74371,3.000000,17.000000,2012.000000,-92.830000,25.250000,3/17/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74372,3.000000,18.000000,2012.000000,-93.010000,25.250000,3/18/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74373,3.000000,19.000000,2012.000000,-94.010000,25.500000,3/19/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74374,3.000000,20.000000,2012.000000,-93.830000,25.500000,3/20/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74375,3.000000,23.000000,2012.000000,-91.610000,26.000000,3/23/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74376,3.000000,25.000000,2012.000000,-91.550000,24.750000,3/25/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74377,3.000000,26.000000,2012.000000,-91.190000,24.750000,3/26/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74378,3.000000,27.000000,2012.000000,-91.950000,25.250000,3/27/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74379,3.000000,28.000000,2012.000000,-92.630000,25.250000,3/28/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74380,3.000000,29.000000,2012.000000,-93.430000,26.000000,3/29/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74381,3.000000,31.000000,2012.000000,-93.030000,25.500000,3/31/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74382,4.000000,1.000000,2012.000000,-94.840000,25.000000,4/1/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74383,4.000000,2.000000,2012.000000,-94.400000,25.500000,4/2/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74384,4.000000,3.000000,2012.000000,-95.000000,24.750000,4/3/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74385,4.000000,4.000000,2012.000000,-94.970000,25.000000,4/4/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74386,4.000000,5.000000,2012.000000,-94.210000,24.750000,4/5/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74387,4.000000,6.000000,2012.000000,-92.160000,24.750000,4/6/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74388,4.000000,7.000000,2012.000000,-92.560000,25.250000,4/7/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74389,4.000000,8.000000,2012.000000,-92.760000,25.250000,4/8/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74390,4.000000,9.000000,2012.000000,-92.350000,25.500000,4/9/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74391,4.000000,10.000000,2012.000000,-91.440000,25.250000,4/10/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74392,4.000000,11.000000,2012.000000,-93.840000,25.250000,4/11/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74393,4.000000,12.000000,2012.000000,-92.710000,25.250000,4/12/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74394,4.000000,15.000000,2012.000000,-91.550000,25.500000,4/15/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74395,4.000000,16.000000,2012.000000,-91.430000,25.250000,4/16/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74396,4.000000,18.000000,2012.000000,-94.940000,25.250000,4/18/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74397,4.000000,20.000000,2012.000000,-94.270000,25.000000,4/20/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74398,4.000000,21.000000,2012.000000,-93.220000,24.500000,4/21/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74399,4.000000,22.000000,2012.000000,-93.550000,25.250000,4/22/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74400,4.000000,23.000000,2012.000000,-94.060000,24.750000,4/23/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74401,4.000000,24.000000,2012.000000,-94.140000,25.000000,4/24/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74402,4.000000,25.000000,2012.000000,-94.030000,25.250000,4/25/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74403,4.000000,26.000000,2012.000000,-94.320000,25.750000,4/26/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74404,4.000000,27.000000,2012.000000,-94.280000,26.250000,4/27/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74405,4.000000,28.000000,2012.000000,-95.580000,26.750000,4/28/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74406,4.000000,29.000000,2012.000000,-95.710000,26.250000,4/29/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74407,4.000000,30.000000,2012.000000,-96.250000,26.500000,4/30/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74408,5.000000,1.000000,2012.000000,-94.330000,26.000000,5/1/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74409,5.000000,2.000000,2012.000000,-94.930000,25.500000,5/2/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74410,5.000000,3.000000,2012.000000,-94.350000,26.000000,5/3/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74411,5.000000,4.000000,2012.000000,-93.390000,26.000000,5/4/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74412,5.000000,5.000000,2012.000000,-94.740000,26.500000,5/5/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74413,5.000000,6.000000,2012.000000,-95.240000,26.500000,5/6/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74414,5.000000,7.000000,2012.000000,-94.720000,26.000000,5/7/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74415,5.000000,8.000000,2012.000000,-94.470000,26.000000,5/8/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74416,5.000000,9.000000,2012.000000,-94.280000,26.000000,5/9/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74417,5.000000,10.000000,2012.000000,-95.320000,26.000000,5/10/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74418,5.000000,11.000000,2012.000000,-94.470000,25.250000,5/11/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74419,5.000000,12.000000,2012.000000,-94.280000,25.000000,5/12/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74420,5.000000,13.000000,2012.000000,-93.530000,25.750000,5/13/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74421,5.000000,14.000000,2012.000000,-92.980000,25.250000,5/14/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74422,5.000000,15.000000,2012.000000,-92.780000,25.750000,5/15/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74423,5.000000,16.000000,2012.000000,-92.540000,26.000000,5/16/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74424,5.000000,17.000000,2012.000000,-92.170000,26.500000,5/17/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74425,5.000000,18.000000,2012.000000,-91.100000,26.500000,5/18/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74426,5.000000,19.000000,2012.000000,-91.870000,26.750000,5/19/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74427,5.000000,20.000000,2012.000000,-93.150000,26.750000,5/20/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74428,5.000000,21.000000,2012.000000,-91.860000,27.000000,5/21/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74429,5.000000,23.000000,2012.000000,-90.080000,26.250000,5/23/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74430,5.000000,24.000000,2012.000000,-89.260000,26.250000,5/24/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74431,5.000000,28.000000,2012.000000,-84.340000,24.500000,5/28/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74432,5.000000,29.000000,2012.000000,-85.170000,24.500000,5/29/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74433,6.000000,1.000000,2012.000000,-84.690000,23.250000,6/1/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74434,6.000000,4.000000,2012.000000,-77.490000,24.750000,6/4/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74435,6.000000,5.000000,2012.000000,-79.070000,25.250000,6/5/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74436,6.000000,6.000000,2012.000000,-78.640000,25.750000,6/6/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74437,6.000000,7.000000,2012.000000,-76.630000,26.000000,6/7/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74438,6.000000,8.000000,2012.000000,-76.550000,26.500000,6/8/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74439,6.000000,9.000000,2012.000000,-77.390000,27.250000,6/9/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74440,6.000000,11.000000,2012.000000,-77.590000,28.000000,6/11/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74441,6.000000,12.000000,2012.000000,-75.650000,28.500000,6/12/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74442,6.000000,14.000000,2012.000000,-73.760000,26.750000,6/14/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74443,6.000000,15.000000,2012.000000,-71.840000,26.750000,6/15/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74444,6.000000,30.000000,2012.000000,-61.270000,41.500000,6/30/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74445,7.000000,1.000000,2012.000000,-60.210000,42.250000,7/1/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74446,7.000000,2.000000,2012.000000,-61.240000,43.000000,7/2/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74447,7.000000,3.000000,2012.000000,-61.470000,43.750000,7/3/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74448,7.000000,4.000000,2012.000000,-61.530000,43.750000,7/4/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74449,7.000000,5.000000,2012.000000,-61.730000,44.500000,7/5/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74450,7.000000,6.000000,2012.000000,-60.520000,44.000000,7/6/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74451,7.000000,7.000000,2012.000000,-61.100000,44.750000,7/7/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
74452,7.000000,8.000000,2012.000000,-62.010000,44.000000,7/8/2012,511104500,5111045,PAM110P0590,Canada 2011,3,4,1
